-0.6996  	-0.3496  	-0.7347  	-1.4249  	-0.1380  	-1.3334  	0.57087  	-0.3168  	0.04991  	0.45556  	-0.1152  	-0.3984  	0.37369  	-0.6294  	-0.2972  	1.65226  	-1.0348  	0.42217  	0.37654  	0.61964  	-0.1052  	-0.2571  	-0.6171  	0.31580  	0.04708  	-0.2837  	0.69191  	0.83014  	-0.1614  	0.26936  	0.19638  	0.55555  	0.04070  	-0.1404  	0.55558  	0.29529  	0.12153  	-0.4645  	-0.4162  	0.76341  	-0.0107  	-0.0693  	-0.4235  	0.47963  	0.32957  	-0.0520  	-0.0312  	-0.0697  	-0.0481  	-0.1783  	-0.1039  	-0.0755  	-0.0203  	-0.0320  	-0.0571  	-0.0290  	-0.0152  	-0.0472  	0.00811  	0.00411  	-0.0103  	0.00694  	-0.0011  	0.03752  	0.19930  	0.05675  	0.05156  	0.01276  	-0.0224  	-0.1067  	
-0.7176  	-0.3392  	-0.6999  	-1.4267  	-0.1420  	-1.3719  	0.53912  	-0.2626  	0.02640  	0.42424  	-0.0928  	-0.4032  	0.41705  	-0.7024  	-0.2539  	1.59631  	-0.9388  	0.25934  	0.45041  	0.35640  	-0.0326  	-0.4941  	-0.8665  	0.32090  	-0.0298  	-0.1735  	0.68825  	0.73440  	-0.0930  	0.23916  	0.31781  	0.51011  	-0.0553  	-0.3080  	0.48268  	0.26761  	0.03892  	-0.4660  	-0.5341  	0.67785  	0.07125  	0.06012  	-0.5405  	0.56218  	0.27152  	-0.0318  	-0.0572  	-0.0522  	-0.0670  	-0.1899  	-0.0992  	-0.0707  	-0.0180  	-0.0163  	-0.0514  	-0.0305  	-0.0174  	-0.0573  	0.00941  	0.01544  	-0.0047  	0.00342  	-0.0174  	0.03852  	0.20041  	0.05498  	0.05033  	0.01210  	-0.0223  	-0.1156  	
-0.7407  	-0.3261  	-0.6690  	-1.4644  	-0.1580  	-1.4012  	0.50923  	-0.2211  	0.00632  	0.40533  	-0.0695  	-0.4092  	0.46301  	-0.7480  	-0.2249  	1.54987  	-0.8658  	0.12469  	0.50643  	0.13697  	0.01596  	-0.6692  	-1.0675  	0.31756  	-0.0745  	-0.0891  	0.69257  	0.65141  	-0.0373  	0.21957  	0.41974  	0.47005  	-0.1299  	-0.4392  	0.42428  	0.25369  	-0.0230  	-0.4658  	-0.6295  	0.60562  	0.13705  	0.16513  	-0.6353  	0.62741  	0.22445  	-0.0174  	-0.0782  	-0.0388  	-0.0829  	-0.1984  	-0.0956  	-0.0666  	-0.0157  	-0.0043  	-0.0466  	-0.0318  	-0.0215  	-0.0656  	0.01034  	0.02384  	0.00100  	0.00168  	-0.0289  	0.03995  	0.20138  	0.05485  	0.04962  	0.01172  	-0.0224  	-0.1258  	
-0.7232  	-0.3100  	-0.6440  	-1.4488  	-0.1540  	-1.3840  	0.49834  	-0.1983  	0.01065  	0.39061  	-0.0777  	-0.4121  	0.47544  	-0.7439  	-0.1774  	1.53082  	-0.8379  	0.07730  	0.52354  	0.07149  	0.04234  	-0.7043  	-1.1123  	0.31454  	-0.0686  	-0.0736  	0.71130  	0.62546  	-0.0172  	0.22433  	0.43579  	0.46017  	-0.1516  	-0.4730  	0.40887  	0.24190  	-0.0239  	-0.4587  	-0.6527  	0.58673  	0.15524  	0.19196  	-0.6577  	0.64337  	0.20894  	-0.0113  	-0.0835  	-0.0330  	-0.0850  	-0.2023  	-0.0956  	-0.0656  	-0.0143  	0.00031  	-0.0465  	-0.0309  	-0.0239  	-0.0699  	0.01107  	0.02581  	0.00263  	-9.0066  	-0.0336  	0.04016  	0.20135  	0.05514  	0.04915  	0.01136  	-0.0228  	-0.1266  	
-0.7177  	-0.2991  	-0.6254  	-1.4552  	-0.1477  	-1.3612  	0.52031  	-0.1981  	0.01841  	0.39713  	-0.1059  	-0.4169  	0.46190  	-0.7131  	-0.1856  	1.54173  	-0.8559  	0.09805  	0.50979  	0.11449  	0.02395  	-0.6478  	-1.0550  	0.31892  	-0.0423  	-0.0923  	0.72992  	0.63113  	-0.0255  	0.23486  	0.40816  	0.46457  	-0.1319  	-0.4430  	0.41634  	0.23869  	-0.0053  	-0.4632  	-0.6183  	0.60970  	0.14224  	0.17154  	-0.6308  	0.62924  	0.22248  	-0.0146  	-0.0786  	-0.0370  	-0.0788  	-0.1987  	-0.0967  	-0.0667  	-0.0148  	-0.0029  	-0.0485  	-0.0300  	-0.0210  	-0.0682  	0.01032  	0.02312  	0.00049  	0.00026  	-0.0313  	0.03858  	0.19868  	0.05635  	0.04912  	0.01148  	-0.0220  	-0.1364  	
-0.6914  	-0.3120  	-0.6537  	-1.4371  	-0.1420  	-1.3117  	0.53366  	-0.2398  	0.04645  	0.40597  	-0.1450  	-0.4155  	0.43734  	-0.6675  	-0.1897  	1.59047  	-0.9208  	0.23092  	0.45521  	0.32155  	-0.0365  	-0.4676  	-0.8467  	0.30653  	0.02005  	-0.1793  	0.72732  	0.71056  	-0.0805  	0.25501  	0.30999  	0.50654  	-0.0606  	-0.3068  	0.46326  	0.25700  	0.05831  	-0.4529  	-0.5200  	0.67823  	0.08323  	0.06276  	-0.5277  	0.56242  	0.26389  	-0.0311  	-0.0574  	-0.0464  	-0.0628  	-0.1923  	-0.1012  	-0.0702  	-0.0175  	-0.0136  	-0.0494  	-0.0292  	-0.0196  	-0.0598  	0.01071  	0.01497  	-0.0041  	0.00110  	-0.0181  	0.03929  	0.19567  	0.05576  	0.04906  	0.01183  	-0.0210  	-0.1544  	
-0.6149  	-0.3316  	-0.7112  	-1.3467  	-0.0889  	-1.2806  	0.55975  	-0.2930  	0.06649  	0.43224  	-0.2032  	-0.3663  	0.41553  	-0.6086  	-0.1690  	1.66337  	-1.0095  	0.40414  	0.39057  	0.59170  	-0.1238  	-0.2392  	-0.6031  	0.28952  	0.09897  	-0.2896  	0.71514  	0.82805  	-0.1409  	0.28361  	0.18691  	0.55270  	0.03512  	-0.1352  	0.53460  	0.27978  	0.11433  	-0.4521  	-0.3977  	0.76842  	0.00363  	-0.0690  	-0.4138  	0.47666  	0.31865  	-0.0476  	-0.0316  	-0.0587  	-0.0455  	-0.1849  	-0.1075  	-0.0752  	-0.0191  	-0.0311  	-0.0522  	-0.0311  	-0.0150  	-0.0488  	0.01037  	0.00507  	-0.0073  	0.00191  	-0.0022  	0.04145  	0.19168  	0.05552  	0.04910  	0.01164  	-0.0205  	-0.1586  	
-0.6074  	-0.3257  	-0.7071  	-1.3176  	-0.0794  	-1.2686  	0.56453  	-0.2960  	0.07024  	0.41819  	-0.2060  	-0.3623  	0.40330  	-0.6180  	-0.1491  	1.66461  	-1.0090  	0.40618  	0.38743  	0.59032  	-0.1241  	-0.2360  	-0.6011  	0.29439  	0.10099  	-0.2889  	0.72047  	0.83342  	-0.1338  	0.29081  	0.18196  	0.55473  	0.03535  	-0.1353  	0.53324  	0.28075  	0.11238  	-0.4498  	-0.3981  	0.77162  	0.00255  	-0.0662  	-0.4170  	0.47794  	0.31905  	-0.0491  	-0.0320  	-0.0615  	-0.0458  	-0.1872  	-0.1075  	-0.0744  	-0.0170  	-0.0300  	-0.0520  	-0.0313  	-0.0145  	-0.0491  	0.01010  	0.00540  	-0.0075  	0.00143  	-0.0015  	0.04282  	0.18794  	0.05428  	0.04968  	0.01156  	-0.0202  	-0.1664  	
-0.5861  	-0.3267  	-0.7070  	-1.3004  	-0.0736  	-1.2453  	0.57075  	-0.3009  	0.06638  	0.40284  	-0.2195  	-0.3565  	0.40764  	-0.6159  	-0.1208  	1.66863  	-1.0045  	0.40861  	0.37497  	0.58771  	-0.1297  	-0.2312  	-0.6066  	0.29574  	0.10133  	-0.2877  	0.70789  	0.84310  	-0.1224  	0.29563  	0.18087  	0.55076  	0.03293  	-0.1326  	0.52852  	0.28086  	0.10345  	-0.4470  	-0.3980  	0.77949  	0.00429  	-0.0681  	-0.4107  	0.47901  	0.31806  	-0.0509  	-0.0316  	-0.0658  	-0.0456  	-0.1869  	-0.1073  	-0.0734  	-0.0173  	-0.0303  	-0.0506  	-0.0334  	-0.0148  	-0.0492  	0.00972  	0.00595  	-0.0102  	0.00184  	6.32851  	0.04347  	0.18457  	0.05398  	0.05031  	0.01174  	-0.0198  	-0.1737  	
-0.5719  	-0.3252  	-0.7008  	-1.2829  	-0.0587  	-1.2359  	0.57739  	-0.2949  	0.07018  	0.40925  	-0.2257  	-0.3516  	0.41390  	-0.6130  	-0.1153  	1.67216  	-1.0018  	0.40913  	0.37325  	0.58545  	-0.1475  	-0.2303  	-0.6194  	0.29768  	0.11304  	-0.2943  	0.71069  	0.85573  	-0.1052  	0.29846  	0.17699  	0.54949  	0.03625  	-0.1294  	0.53066  	0.28351  	0.08919  	-0.4461  	-0.3920  	0.78185  	0.00688  	-0.0665  	-0.4113  	0.47945  	0.31516  	-0.0509  	-0.0340  	-0.0634  	-0.0455  	-0.1870  	-0.1074  	-0.0716  	-0.0175  	-0.0308  	-0.0499  	-0.0328  	-0.0155  	-0.0496  	0.00923  	0.00448  	-0.0082  	0.00250  	0.00104  	0.04331  	0.18362  	0.05254  	0.05047  	0.01150  	-0.0198  	-0.1727  	
-0.5568  	-0.3110  	-0.6919  	-1.3000  	-0.0737  	-1.2270  	0.56746  	-0.2852  	0.07420  	0.39171  	-0.2130  	-0.3568  	0.39598  	-0.6180  	-0.1369  	1.67722  	-1.0012  	0.41593  	0.37091  	0.58395  	-0.1089  	-0.2390  	-0.6083  	0.29475  	0.09521  	-0.2890  	0.70535  	0.84519  	-0.1230  	0.29014  	0.17240  	0.55549  	0.03259  	-0.1344  	0.53064  	0.27426  	0.11136  	-0.4367  	-0.4008  	0.78007  	0.01114  	-0.0690  	-0.4067  	0.48444  	0.31488  	-0.0513  	-0.0315  	-0.0669  	-0.0466  	-0.1893  	-0.1068  	-0.0721  	-0.0158  	-0.0298  	-0.0520  	-0.0338  	-0.0147  	-0.0500  	0.00926  	0.00553  	-0.0098  	0.00553  	-0.0012  	0.04093  	0.18469  	0.05176  	0.05052  	0.01145  	-0.0212  	-0.1597  	
-0.5721  	-0.3116  	-0.6868  	-1.3068  	-0.0828  	-1.2336  	0.56689  	-0.2979  	0.07387  	0.39503  	-0.2134  	-0.3708  	0.39423  	-0.6132  	-0.1255  	1.67210  	-0.9994  	0.41669  	0.36665  	0.58049  	-0.1162  	-0.2418  	-0.6102  	0.29356  	0.10710  	-0.2914  	0.70662  	0.84041  	-0.1249  	0.29456  	0.17358  	0.55884  	0.03122  	-0.1302  	0.53580  	0.28210  	0.11523  	-0.4348  	-0.4029  	0.77668  	0.01331  	-0.0702  	-0.4116  	0.48296  	0.31529  	-0.0498  	-0.0312  	-0.0683  	-0.0486  	-0.1884  	-0.1066  	-0.0713  	-0.0143  	-0.0293  	-0.0510  	-0.0328  	-0.0162  	-0.0493  	0.00969  	0.00648  	-0.0085  	0.00367  	-0.0023  	0.04135  	0.18774  	0.05184  	0.05071  	0.01118  	-0.0227  	-0.1483  	
-0.5490  	-0.3064  	-0.6779  	-1.3046  	-0.0740  	-1.2334  	0.57338  	-0.2915  	0.07537  	0.39458  	-0.2171  	-0.3757  	0.38955  	-0.6113  	-0.1295  	1.68262  	-1.0058  	0.41392  	0.36889  	0.57786  	-0.1116  	-0.2404  	-0.6159  	0.29420  	0.10333  	-0.2952  	0.71370  	0.84091  	-0.1246  	0.29503  	0.16698  	0.56226  	0.03157  	-0.1332  	0.53652  	0.28024  	0.11617  	-0.4356  	-0.4019  	0.77889  	0.01041  	-0.0640  	-0.4116  	0.48062  	0.31476  	-0.0500  	-0.0319  	-0.0676  	-0.0457  	-0.1890  	-0.1068  	-0.0715  	-0.0149  	-0.0296  	-0.0530  	-0.0327  	-0.0152  	-0.0495  	0.01006  	0.00439  	-0.0103  	0.00368  	-0.0027  	0.04058  	0.19111  	0.05491  	0.05078  	0.01130  	-0.0235  	-0.1576  	
-0.5793  	-0.3239  	-0.6833  	-1.3137  	-0.0912  	-1.2613  	0.57453  	-0.3034  	0.07081  	0.41669  	-0.2034  	-0.3877  	0.40067  	-0.6167  	-0.1271  	1.67826  	-1.0088  	0.40912  	0.37273  	0.58040  	-0.1330  	-0.2368  	-0.6160  	0.29150  	0.11536  	-0.2922  	0.72081  	0.83379  	-0.1311  	0.29660  	0.17723  	0.56365  	0.03276  	-0.1326  	0.54220  	0.28761  	0.11660  	-0.4447  	-0.4036  	0.76868  	0.01070  	-0.0614  	-0.4170  	0.47461  	0.31608  	-0.0482  	-0.0331  	-0.0625  	-0.0453  	-0.1835  	-0.1068  	-0.0714  	-0.0140  	-0.0309  	-0.0508  	-0.0320  	-0.0143  	-0.0480  	0.01045  	0.00451  	-0.0085  	0.00265  	-0.0018  	0.04419  	0.19491  	0.05771  	0.05109  	0.01137  	-0.0236  	-0.1816  	
-0.5876  	-0.3261  	-0.6923  	-1.3233  	-0.0833  	-1.2741  	0.57776  	-0.2948  	0.06998  	0.43340  	-0.2024  	-0.3790  	0.40277  	-0.6040  	-0.1357  	1.68305  	-1.0218  	0.41391  	0.36885  	0.58787  	-0.1381  	-0.2357  	-0.6296  	0.29071  	0.10286  	-0.2919  	0.71208  	0.83159  	-0.1297  	0.29403  	0.18180  	0.55840  	0.03443  	-0.1333  	0.54488  	0.28689  	0.11402  	-0.4491  	-0.4008  	0.76847  	0.00903  	-0.0606  	-0.4188  	0.47107  	0.31705  	-0.0494  	-0.0311  	-0.0641  	-0.0433  	-0.1827  	-0.1057  	-0.0727  	-0.0146  	-0.0319  	-0.0511  	-0.0323  	-0.0153  	-0.0481  	0.00978  	0.00467  	-0.0090  	0.00307  	-0.0021  	0.04386  	0.19784  	0.06189  	0.05110  	0.01185  	-0.0239  	-0.1865  	
-0.5723  	-0.3281  	-0.6771  	-1.2477  	-0.0356  	-1.2561  	0.56985  	-0.2832  	0.08297  	0.42418  	-0.2230  	-0.3631  	0.42231  	-0.5669  	-0.0815  	1.69504  	-1.0118  	0.39946  	0.36848  	0.57670  	-0.1179  	-0.2557  	-0.6448  	0.28967  	0.11985  	-0.2870  	0.73001  	0.81065  	-0.1491  	0.30153  	0.18718  	0.56489  	0.04772  	-0.1337  	0.57138  	0.25990  	0.12329  	-0.4546  	-0.4042  	0.76373  	-0.0141  	-0.0536  	-0.4349  	0.46162  	0.31817  	-0.0446  	-0.0335  	-0.0638  	-0.0464  	-0.1791  	-0.1031  	-0.0738  	-0.0160  	-0.0327  	-0.0544  	-0.0256  	-0.0130  	-0.0491  	0.00629  	0.00440  	-0.0059  	0.00398  	0.00145  	0.04441  	0.19583  	0.06407  	0.05185  	0.01216  	-0.0243  	-0.1708  	
-0.6078  	-0.3409  	-0.6984  	-1.3017  	-0.0612  	-1.2812  	0.56182  	-0.2806  	0.08034  	0.43875  	-0.1995  	-0.3684  	0.41368  	-0.5777  	-0.1264  	1.68282  	-1.0216  	0.40142  	0.36904  	0.59221  	-0.1141  	-0.2612  	-0.6315  	0.29423  	0.08801  	-0.2824  	0.71554  	0.81410  	-0.1529  	0.28764  	0.19314  	0.56066  	0.04439  	-0.1361  	0.56997  	0.26569  	0.12902  	-0.4563  	-0.4075  	0.76246  	-0.0128  	-0.0588  	-0.4255  	0.46535  	0.32187  	-0.0454  	-0.0315  	-0.0669  	-0.0421  	-0.1791  	-0.1035  	-0.0738  	-0.0186  	-0.0326  	-0.0539  	-0.0272  	-0.0171  	-0.0492  	0.00692  	0.00346  	-0.0088  	0.00594  	-0.0018  	0.04293  	0.19196  	0.06560  	0.05265  	0.01301  	-0.0233  	-0.1648  	
-0.5086  	-0.3121  	-0.7088  	-1.1333  	0.02197  	-1.2221  	0.55908  	-0.2545  	0.07216  	0.41593  	-0.2469  	-0.3435  	0.47384  	-0.5168  	-0.0099  	1.67453  	-1.0173  	0.37762  	0.35156  	0.60885  	-0.0883  	-0.2717  	-0.6933  	0.28876  	0.16616  	-0.2917  	0.76999  	0.81023  	-0.1624  	0.32612  	0.18086  	0.55796  	0.07446  	-0.1355  	0.60925  	0.24678  	0.13009  	-0.4706  	-0.3987  	0.76389  	-0.0616  	-0.0400  	-0.4472  	0.45736  	0.32858  	-0.0446  	-0.0387  	-0.0698  	-0.0434  	-0.1736  	-0.0968  	-0.0768  	-0.0198  	-0.0341  	-0.0559  	-0.0159  	-0.0039  	-0.0516  	0.01069  	0.00391  	-0.0098  	0.00837  	0.00511  	0.04442  	0.18956  	0.06542  	0.05296  	0.01400  	-0.0217  	-0.1644  	
