-0.4485  	0.21115  	-0.4499  	-1.1788  	-0.2997  	-1.4197  	0.48033  	0.09961  	0.28228  	0.03016  	-0.3255  	0.14845  	0.29752  	-0.6149  	-0.8847  	0.48661  	0.26173  	0.72980  	0.54338  	0.02611  	-0.5850  	0.45158  	0.43004  	-0.5748  	0.62923  	-0.1513  	-0.3053  	-0.1755  	0.19288  	0.15936  	0.11506  	0.00473  	-0.1387  	0.03472  	0.21859  	0.05510  	0.15351  	0.07394  	-0.4093  	0.03168  	0.40585  	-0.1036  	0.02090  	0.53300  	0.06923  	-0.0628  	0.00779  	0.14079  	0.05471  	-0.0330  	-0.0165  	-0.0369  	-0.0211  	0.00648  	0.00490  	-0.0177  	0.00420  	-0.0200  	-0.0497  	0.00444  	-0.0513  	-0.0326  	0.11150  	0.01611  	0.15126  	0.04506  	-0.0186  	0.00945  	-0.0523  	0.32638  	
-0.2081  	0.29833  	-0.4014  	-0.7947  	-0.1500  	-1.1849  	0.46107  	0.20783  	0.33134  	-0.0867  	-0.4844  	0.28827  	0.36603  	-0.4276  	-0.5842  	0.55929  	0.22778  	0.72646  	0.55872  	-0.0084  	-0.6185  	0.50342  	0.40273  	-0.6149  	0.69606  	-0.1505  	-0.2982  	-0.0772  	0.23932  	0.23918  	0.09593  	0.00581  	-0.1271  	0.04324  	0.27680  	0.06298  	0.10342  	0.07030  	-0.3970  	0.06388  	0.36759  	-0.1047  	0.03052  	0.53828  	0.07714  	-0.0638  	0.01115  	0.12956  	0.06101  	-0.0400  	-0.0048  	-0.0363  	-0.0254  	0.00802  	0.00325  	-0.0147  	0.00991  	-0.0175  	-0.0475  	0.00961  	-0.0592  	-0.0390  	0.11368  	0.02360  	0.15004  	0.04604  	-0.0168  	0.00823  	-0.0516  	0.32686  	
-0.0369  	0.36799  	-0.2563  	-0.7908  	-0.1307  	-1.0776  	0.47843  	0.16765  	0.29515  	-0.1284  	-0.7376  	0.29877  	0.41973  	-0.2930  	-0.4240  	0.56430  	0.26864  	0.75567  	0.53507  	-0.0306  	-0.6206  	0.53389  	0.41325  	-0.6300  	0.73263  	-0.1657  	-0.2979  	-0.0836  	0.27268  	0.24576  	0.09524  	-0.0038  	-0.1471  	0.03166  	0.25716  	0.07989  	0.10145  	0.07093  	-0.3858  	0.04720  	0.40828  	-0.1285  	0.06910  	0.55711  	0.05750  	-0.0504  	0.01467  	0.15688  	0.05250  	-0.0441  	-0.0146  	-0.0458  	-0.0197  	-0.0006  	-0.0012  	-0.0123  	0.00221  	-0.0198  	-0.0501  	-0.0061  	-0.0571  	-0.0346  	0.10375  	0.02356  	0.14897  	0.04668  	-0.0155  	0.00709  	-0.0511  	0.32790  	
-0.0373  	0.38027  	-0.2837  	-0.6644  	0.01092  	-1.0820  	0.50254  	0.13071  	0.31746  	-0.0745  	-0.7589  	0.32930  	0.41108  	-0.3371  	-0.4057  	0.60174  	0.24136  	0.74359  	0.52059  	0.03679  	-0.7472  	0.50809  	0.32365  	-0.6615  	0.76336  	-0.1685  	-0.3352  	-0.0276  	0.30579  	0.26980  	0.07069  	-0.0163  	-0.1296  	0.05853  	0.28985  	0.08548  	0.06518  	0.06170  	-0.3520  	0.04362  	0.39117  	-0.1143  	0.06103  	0.55023  	0.06764  	-0.0605  	0.01323  	0.14090  	0.06742  	-0.0286  	-0.0073  	-0.0422  	-0.0192  	-0.0002  	0.00748  	-0.0187  	0.00963  	-0.0051  	-0.0527  	-0.0149  	-0.0632  	-0.0373  	0.12385  	0.02138  	0.14807  	0.04699  	-0.0145  	0.00605  	-0.0509  	0.32951  	
-0.0004  	0.35744  	-0.3584  	-0.4489  	0.12651  	-1.0188  	0.50792  	0.19860  	0.32013  	-0.1579  	-0.7345  	0.36780  	0.43619  	-0.3061  	-0.3172  	0.64777  	0.23907  	0.72530  	0.54458  	0.05593  	-0.7313  	0.50125  	0.24994  	-0.6228  	0.81446  	-0.1640  	-0.2753  	0.01620  	0.29906  	0.27932  	0.05596  	-0.0036  	-0.1215  	0.06860  	0.33524  	0.07927  	0.08299  	0.05122  	-0.3452  	0.07497  	0.30710  	-0.0798  	0.02504  	0.53505  	0.06496  	-0.0585  	-0.0073  	0.14351  	0.06735  	-0.0414  	-0.0055  	-0.0379  	-0.0197  	0.00376  	0.00734  	-0.0024  	0.00690  	-0.0160  	-0.0391  	0.00200  	-0.0730  	-0.0345  	0.11109  	0.03067  	0.14734  	0.04695  	-0.0139  	0.00508  	-0.0508  	0.33169  	
0.02921  	0.37899  	-0.3368  	-0.3665  	0.16327  	-0.9624  	0.51683  	0.23304  	0.32431  	-0.2195  	-0.7919  	0.36215  	0.46944  	-0.2118  	-0.2154  	0.64658  	0.24243  	0.71674  	0.53034  	0.06151  	-0.7198  	0.51906  	0.25254  	-0.6238  	0.83522  	-0.1769  	-0.2326  	0.01798  	0.30929  	0.30013  	0.05174  	0.00226  	-0.1220  	0.07351  	0.34591  	0.06320  	0.07000  	0.04362  	-0.3535  	0.07910  	0.29483  	-0.0805  	0.02283  	0.53171  	0.06689  	-0.0635  	-0.0049  	0.15624  	0.06398  	-0.0479  	-0.0022  	-0.0337  	-0.0200  	-0.0015  	0.00605  	0.00061  	0.00980  	-0.0172  	-0.0431  	-0.0022  	-0.0694  	-0.0355  	0.10328  	0.02287  	0.14676  	0.04658  	-0.0138  	0.00420  	-0.0511  	0.33444  	
0.10340  	0.43986  	-0.2597  	-0.4006  	0.11406  	-0.9298  	0.50811  	0.23946  	0.33332  	-0.2423  	-0.9174  	0.31345  	0.50351  	-0.1067  	-0.1093  	0.63842  	0.24422  	0.72091  	0.51894  	0.00071  	-0.6600  	0.57864  	0.25149  	-0.6406  	0.85420  	-0.2104  	-0.2075  	-0.0615  	0.34836  	0.34786  	0.05516  	-0.0131  	-0.1179  	0.05528  	0.30525  	0.04865  	0.09850  	0.05516  	-0.3533  	0.05496  	0.32550  	-0.1081  	0.02099  	0.53990  	0.07294  	-0.0658  	0.00362  	0.15716  	0.06496  	-0.0557  	-0.0138  	-0.0429  	-0.0266  	-0.0076  	0.00200  	-0.0061  	0.00974  	-0.0126  	-0.0590  	-0.0122  	-0.0579  	-0.0449  	0.11033  	0.02278  	0.14635  	0.04587  	-0.0140  	0.00341  	-0.0515  	0.33776  	
-0.0386  	0.32868  	-0.4005  	-0.5420  	0.07622  	-1.0922  	0.53863  	0.17787  	0.34019  	-0.1501  	-0.6896  	0.32081  	0.46636  	-0.2031  	-0.3573  	0.61606  	0.22816  	0.70392  	0.50441  	0.00727  	-0.6070  	0.51735  	0.25988  	-0.5894  	0.78572  	-0.1915  	-0.2333  	-0.1002  	0.27214  	0.25469  	0.06243  	0.00290  	-0.0959  	0.05491  	0.35014  	0.04573  	0.15445  	0.03871  	-0.3886  	0.06463  	0.30648  	-0.0805  	0.02287  	0.54685  	0.07900  	-0.0605  	-0.0021  	0.14332  	0.07008  	-0.0483  	-0.0156  	-0.0379  	-0.0288  	0.00550  	0.00015  	-0.0005  	0.00102  	-0.0172  	-0.0421  	-0.0102  	-0.0569  	-0.0348  	0.10089  	0.02317  	0.14550  	0.04375  	-0.0149  	0.00337  	-0.0531  	0.34145  	
-0.3851  	0.24515  	-0.4645  	-0.8371  	-0.0702  	-1.2553  	0.53031  	0.13693  	0.29248  	-0.0973  	-0.4237  	0.30462  	0.37628  	-0.4490  	-0.5405  	0.54555  	0.19100  	0.72228  	0.49295  	0.10386  	-0.5690  	0.49037  	0.33561  	-0.5441  	0.68909  	-0.1750  	-0.2915  	-0.1027  	0.20302  	0.18147  	0.07095  	-0.0264  	-0.1036  	0.05580  	0.31960  	0.08042  	0.12473  	0.03976  	-0.3973  	0.02659  	0.35396  	-0.0620  	-0.0092  	0.50669  	0.08316  	-0.0640  	0.01267  	0.12780  	0.06541  	-0.0427  	-0.0107  	-0.0419  	-0.0240  	0.00716  	-0.0015  	-0.0180  	0.02070  	-0.0107  	-0.0464  	-0.0116  	-0.0626  	-0.0405  	0.10336  	0.02349  	0.14412  	0.04210  	-0.0161  	0.00274  	-0.0538  	0.34381  	
-0.4967  	0.23066  	-0.5340  	-1.0324  	-0.1621  	-1.3822  	0.53379  	0.12236  	0.29569  	0.00128  	-0.3309  	0.27245  	0.34642  	-0.5181  	-0.7236  	0.47621  	0.17811  	0.73060  	0.50958  	0.07127  	-0.5859  	0.50421  	0.39401  	-0.6153  	0.62528  	-0.1499  	-0.3254  	-0.0856  	0.22934  	0.17312  	0.10022  	-0.0423  	-0.1120  	0.04978  	0.26782  	0.07242  	0.13586  	0.05191  	-0.3963  	0.01627  	0.37005  	-0.0878  	0.00491  	0.50519  	0.08181  	-0.0592  	0.00452  	0.13725  	0.04974  	-0.0372  	-0.0155  	-0.0375  	-0.0189  	-0.0028  	-0.0018  	-0.0167  	0.00599  	-0.0104  	-0.0551  	-0.0130  	-0.0622  	-0.0409  	0.10405  	0.01992  	0.14455  	0.04048  	-0.0176  	0.00182  	-0.0543  	0.34998  	
